name,0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis
homefco_3_6_0_99,0.881222606,0.221016243,0.523252428,0.797448337,0.872126102,0.216111243,0.487877846,0.832924485,0.870809317,0.216053575,0.487949401,0.840444028,0.869289517,0.215842143,0.48780185,0.844007969,0.887967348,0.215598419,0.511445403,0.829369366,0.889521182,0.215563715,0.511265218,0.844439805,0.890778244,0.215411618,0.511415482,0.87192744,0.871636808,0.218537152,0.332425892,0.817933857,0.902970016,0.217706501,0.437924534,0.847618222,0.873114109,0.230727643,0.469360471,0.71489954,0.888909698,0.229839072,0.499420285,0.713929474,0.836349249,0.249361992,0.162187979,0.989965618,0.955305219,0.263067365,0.40012154,0.992166817,0.787274003,0.249143571,0.208521605,0.231590644,0.88160795,0.254700452,0.372524649,0.16475299,0.771512568,0.211376831,0.414145201,0.209492236,0.820982277,0.218033612,0.28883931,0.134912267,0.759999514,0.201106951,0.422283858,0.242291048,0.811600268,0.209641919,0.284862816,0.141570598,0.777105033,0.201640517,0.422925472,0.236728147,0.799568415,0.207281291,0.266314119,0.142206445,0.777391315,0.203650653,0.421312809,0.210601553,0.79951483,0.210508764,0.277831346,0.14308165,0.868339002,0.389942676,-0.052991576,0.998549104,0.947345972,0.3940292,0.052473605,0.999154687
homefco_3_6_0_100,0.865478456,0.23190029,0.450053066,0.799018443,0.85118413,0.225621849,0.386163473,0.842712164,0.848705888,0.22605747,0.386222005,0.844649971,0.845082819,0.230385855,0.38609919,0.851946831,0.868352234,0.224224195,0.403163791,0.838190615,0.87897861,0.223910123,0.403078735,0.846654356,0.880727291,0.223836467,0.403029472,0.876835883,0.840971887,0.23376587,0.14002867,0.828216076,0.88977325,0.229476482,0.217686936,0.85192436,0.852228999,0.243300229,0.368906885,0.733027041,0.869790792,0.242035896,0.390661925,0.733197451,0.811634064,0.292284638,-0.011749328,0.989754379,0.942968965,0.29235214,0.150498658,0.991933882,0.766869426,0.343896806,-0.082322739,0.216660693,0.897618473,0.340887159,0.07137756,0.153850228,0.782974958,0.365009129,-0.062745877,0.19314906,0.836071968,0.344858021,-0.021937475,0.126317769,0.761699617,0.368805587,-0.082955576,0.224757314,0.833456516,0.343918592,-0.025266351,0.134518236,0.780965805,0.367470264,-0.069054581,0.219393268,0.821267366,0.339468151,-0.037597116,0.134735316,0.790343285,0.367268503,-0.058996178,0.195692629,0.816571951,0.340947479,-0.031088999,0.135804623,0.832740784,0.44449237,-0.049893446,0.997969508,0.935682893,0.443508357,0.049400013,0.998581231
homefco_3_6_0_101,0.814259231,0.254489571,0.084434651,0.817891061,0.809370577,0.244706064,0.012590782,0.857363641,0.802224755,0.24587138,0.012876525,0.858754575,0.799185932,0.24887754,0.01240735,0.865623415,0.81954366,0.24292542,0.043665115,0.853123546,0.830227911,0.241810456,0.043298256,0.860707879,0.833266318,0.241203979,0.043660894,0.887993157,0.810576439,0.252580285,-0.235002622,0.844956875,0.855361164,0.245858192,-0.096973538,0.865891218,0.814071655,0.272900671,0.005189577,0.759311318,0.824321926,0.268086255,0.045829192,0.759401202,0.77864325,0.341950446,-0.311600298,0.990725756,0.95391798,0.332113355,-0.118760303,0.992715716,0.727826953,0.444147021,-0.153156146,0.261617213,0.993139744,0.446786046,0.013576516,0.16785039,0.716438949,0.49658367,0.218545213,0.201959789,0.942631841,0.503619432,0.110925533,0.124971718,0.686236739,0.513429821,0.217518017,0.230685383,0.940842748,0.514861107,0.145383224,0.129497051,0.693372548,0.508785367,0.229198858,0.224355787,0.920339882,0.513372958,0.148690924,0.128740236,0.718475044,0.505078554,0.22660917,0.201360807,0.914868355,0.511782706,0.122352488,0.130951956,0.819852769,0.517170072,-0.050016351,0.998144567,0.923694611,0.515664816,0.049567603,0.998683035
homefco_3_6_0_102,0.772538841,0.26859194,0.105642177,0.835789323,0.771337271,0.254752457,0.018975925,0.871382773,0.768559039,0.255147129,0.01888885,0.872601926,0.766235292,0.255733818,0.018840121,0.878798366,0.785676897,0.252994031,0.054573383,0.867467284,0.793778718,0.251982391,0.054536857,0.874327958,0.802521288,0.250856221,0.054657601,0.898876131,0.780307174,0.262193143,-0.264877588,0.860308945,0.830763042,0.254862159,-0.103805676,0.87902844,0.777853668,0.283571184,0.018690893,0.783221126,0.792283714,0.282381952,0.065944873,0.783231854,0.745822668,0.352634519,-0.358411223,0.991635859,0.959856272,0.345160455,-0.118588738,0.993426561,0.700207472,0.477454096,-0.121605203,0.326716423,0.991514742,0.45740068,0.07600303,0.189688072,0.698366821,0.507262707,0.384961158,0.193820491,0.930565953,0.515674233,0.344307989,0.115797661,0.691389263,0.520005763,0.446972877,0.216549709,0.92677325,0.534971535,0.380713195,0.118766807,0.707191646,0.516915083,0.432688087,0.210343078,0.904343724,0.528392255,0.36933738,0.11795719,0.719044924,0.512727439,0.396896273,0.189975098,0.905412734,0.52696377,0.344189167,0.120331742,0.798593521,0.554344952,-0.074662827,0.998312175,0.909671545,0.551770151,0.074340887,0.998764157
homefco_3_6_0_103,0.754148543,0.279167354,0.183148488,0.851844192,0.753929257,0.264374048,0.101220727,0.884026825,0.752425134,0.26437974,0.10116037,0.884985089,0.750840247,0.264291704,0.101109751,0.890665114,0.766278207,0.262809724,0.12891525,0.880464733,0.773539424,0.261635661,0.12888746,0.886559546,0.781836152,0.26024282,0.128905147,0.908737063,0.76849699,0.268604249,-0.171048626,0.874069333,0.810616553,0.263701379,-0.048228685,0.89083451,0.762367427,0.292066216,0.100116752,0.804683506,0.77428025,0.290991724,0.136860639,0.804662228,0.731746316,0.353952914,-0.264272958,0.99243027,0.959543884,0.344996601,-0.11298129,0.994065225,0.698313236,0.471018016,-0.076526485,0.378837198,0.991727829,0.447545141,0.046960197,0.253531605,0.687040389,0.510217071,0.377839774,0.181790665,0.960362971,0.518865645,0.344658107,0.112803087,0.686631918,0.527050793,0.433982044,0.200774595,0.95054841,0.533041596,0.391582012,0.112259023,0.70298475,0.52374959,0.434334069,0.195021838,0.932907879,0.529567897,0.389640391,0.111189984,0.706040025,0.512865365,0.392353743,0.176860154,0.935144186,0.527551591,0.349698126,0.113615304,0.777647316,0.551208556,-0.055808447,0.998366952,0.88824445,0.551497102,0.05538192,0.998706758
homefco_3_6_0_104,0.739259541,0.2877042,0.101349704,0.866185009,0.73864007,0.272976756,0.019333746,0.895416021,0.737702906,0.272763163,0.019185597,0.896030009,0.736652911,0.272552162,0.019054605,0.901358426,0.750675678,0.271455646,0.055946033,0.892157674,0.757891774,0.270093888,0.055950601,0.897449672,0.765123129,0.268531203,0.055927962,0.917584717,0.757360697,0.275351137,-0.241559595,0.886399567,0.794402003,0.271078646,-0.078206182,0.901375473,0.749887824,0.29964304,0.022181107,0.824033976,0.762336671,0.298312247,0.070477985,0.823974013,0.731583536,0.354666024,-0.32820037,0.993140876,0.954534829,0.348708093,-0.091785438,0.994624078,0.687212944,0.468687326,-0.11111559,0.415381253,0.979026854,0.450645894,0.101119004,0.276264012,0.682589471,0.479595095,0.37193808,0.173667818,0.952406168,0.507688344,0.395311892,0.105296269,0.673010349,0.486352772,0.420735329,0.190701216,0.942634761,0.524778962,0.442310959,0.104428671,0.691589713,0.477364331,0.420071006,0.185437813,0.913042605,0.521341085,0.427955359,0.103372857,0.70321244,0.474306017,0.385624617,0.169189081,0.917761147,0.518055499,0.395079076,0.105841562,0.770112097,0.553714752,-0.057518687,0.99846828,0.879144669,0.551143885,0.05710965,0.998663962
homefco_3_6_0_105,0.732676148,0.296991229,0.091583796,0.879414678,0.730405629,0.283377916,0.015710745,0.905810356,0.728575885,0.283166885,0.015606126,0.906285524,0.726744473,0.282854348,0.015510031,0.911152363,0.742880046,0.281773448,0.045760125,0.902862251,0.749667525,0.28057757,0.045786377,0.907567501,0.756559849,0.279132158,0.045799386,0.925744116,0.742702603,0.285385221,-0.223958626,0.89767921,0.783206522,0.280745834,-0.090220973,0.911135793,0.739723086,0.307448447,0.019746972,0.841572285,0.752775729,0.306218356,0.059745349,0.841507792,0.71732837,0.357262194,-0.299334019,0.993810594,0.941918075,0.356314927,-0.132071704,0.995150983,0.66953516,0.465790212,-0.058972664,0.452038705,0.973400414,0.457516253,-0.015877713,0.338212907,0.68860507,0.488971084,0.437639862,0.163693771,0.944971204,0.537752509,0.230422348,0.112707153,0.69159323,0.498692036,0.496596456,0.178383157,0.941581368,0.55605942,0.265670091,0.106559828,0.710806072,0.49354589,0.48742795,0.17363134,0.925917923,0.553672135,0.270019859,0.105384596,0.719182491,0.490979284,0.450866133,0.15970619,0.920427859,0.544053316,0.236620083,0.107009947,0.759556115,0.559470832,-0.057527766,0.998587549,0.867605865,0.555040121,0.057116952,0.998696387
homefco_3_6_0_106,0.706401408,0.302730352,0.07961379,0.891302764,0.709247112,0.288632333,0.003113882,0.915135801,0.709593356,0.28823328,0.002966,0.91548115,0.709940195,0.28774339,0.002904583,0.919935167,0.716678143,0.288061649,0.046405837,0.912464499,0.72225225,0.287111968,0.046403438,0.916647196,0.728010297,0.28601709,0.046415024,0.933061302,0.733145952,0.288822681,-0.24497214,0.907812536,0.757878423,0.286427289,-0.048718605,0.9198789,0.717728257,0.313972116,0.003444758,0.85733366,0.725372493,0.313397557,0.061044693,0.857258916,0.713549495,0.358846188,-0.334444463,0.994414926,0.92084676,0.360353321,-0.066602096,0.995622814,0.65578115,0.45910576,-0.120083705,0.500592649,0.970267177,0.460243285,0.032260224,0.393952072,0.624104261,0.445345372,0.298377186,0.182339638,0.935118079,0.535071254,0.167369381,0.134993047,0.609666169,0.442243159,0.334364384,0.190856874,0.930387735,0.549952328,0.185247317,0.12085706,0.615263939,0.437938333,0.336220235,0.18684572,0.915863097,0.545596957,0.170953304,0.119484283,0.644855678,0.438994318,0.315503836,0.173192963,0.913325906,0.540130794,0.163188741,0.119525857,0.748129666,0.557879567,-0.074405834,0.998672247,0.844493628,0.554929018,0.073921949,0.998633981
homefco_3_6_0_107,0.691223741,0.306106389,0.029957771,0.901836932,0.694698393,0.293037832,-0.042786971,0.92345047,0.695191443,0.292667896,-0.042935204,0.923617184,0.695643544,0.29221198,-0.04299885,0.927766204,0.701447904,0.292554766,-0.000979244,0.920993626,0.706539392,0.291730911,-0.000927146,0.924651861,0.712088406,0.290675133,-0.000911521,0.939518213,0.71962589,0.292992115,-0.271328658,0.916846156,0.741015613,0.290498942,-0.081305392,0.92754966,0.703335524,0.316904128,-0.037881881,0.871433914,0.710251272,0.316528887,0.017160291,0.871279955,0.70620203,0.359767407,-0.351423174,0.994955957,0.900691926,0.360234857,-0.082912043,0.996035278,0.642524302,0.454356641,-0.12923336,0.539675713,0.954286277,0.460287243,-0.022099284,0.442401469,0.624161661,0.438937873,0.25799334,0.184939295,0.932568014,0.537152588,0.027858974,0.154831335,0.614436626,0.43088752,0.288052768,0.190395579,0.924044549,0.55168283,0.030638644,0.135205641,0.620384276,0.427049071,0.285564572,0.187002242,0.910249949,0.546701491,0.01768676,0.133509904,0.648272812,0.429546028,0.272536963,0.175014719,0.908728063,0.541132689,0.021999203,0.129667133,0.735513747,0.555589914,-0.082906522,0.998785138,0.830023646,0.550989926,0.082421817,0.998573303
homefco_3_6_0_108,0.696408391,0.312595546,0.107393771,0.910080075,0.695074916,0.300703079,0.033362031,0.930340767,0.694209874,0.300310522,0.033244796,0.929778814,0.693217993,0.299824595,0.033191666,0.934165895,0.704654813,0.300035357,0.069140792,0.927919626,0.710141301,0.298542172,0.069132939,0.930671811,0.716198921,0.297286659,0.069107987,0.944566071,0.711722314,0.299877703,-0.211653441,0.924253404,0.74287045,0.296518743,-0.048675638,0.933370054,0.703975379,0.32226184,0.034816328,0.883484781,0.714035928,0.320809215,0.081680909,0.88297683,0.69435066,0.358912468,-0.307246864,0.995413363,0.886576355,0.359974861,-0.070643522,0.996365845,0.641726732,0.446911931,-0.108621135,0.570251882,0.933645248,0.459111422,-0.031420201,0.484042436,0.634536982,0.43856436,0.237507269,0.185933635,0.905246198,0.534456372,-0.011268815,0.170190066,0.626414537,0.438635707,0.26165095,0.187789351,0.902276278,0.547948062,-0.006480435,0.144290298,0.642337859,0.429847896,0.26558426,0.184523687,0.888775289,0.543402791,-0.021086028,0.141804725,0.657005072,0.429892182,0.252325445,0.173741683,0.883845985,0.538578153,-0.017415712,0.135004565,0.727213025,0.55340606,-0.088137448,0.998872042,0.827390015,0.547778428,0.087645754,0.99830693
homefco_3_6_0_109,0.686537564,0.313194066,0.074326195,0.918066859,0.686455369,0.302417427,-0.005222391,0.936878324,0.68561697,0.302078456,-0.005322591,0.935864747,0.684665859,0.301632822,-0.00534508,0.940255702,0.696282625,0.301658094,0.035815306,0.934535623,0.701868057,0.300196469,0.035838362,0.936575055,0.70832634,0.298879027,0.035803895,0.949491322,0.702233016,0.301257581,-0.261810094,0.931169152,0.734479487,0.297794819,-0.073643625,0.939044356,0.695831537,0.322103947,-0.001475838,0.894666314,0.706637681,0.320791394,0.052324917,0.893992066,0.686043859,0.357704908,-0.354616642,0.995842278,0.871606767,0.3610605,-0.079126313,0.996674418,0.637972176,0.441180348,-0.216816023,0.599841237,0.916196942,0.456760705,-0.022816533,0.518368185,0.629312813,0.443186015,0.041438557,0.193638951,0.881473124,0.529600084,0.009981257,0.182303473,0.621914446,0.445904464,0.049277604,0.190199748,0.879669249,0.542849183,0.019275175,0.150852472,0.637860894,0.437615693,0.058948703,0.187097892,0.860478103,0.538375258,-0.004054293,0.147847831,0.64847374,0.436877728,0.055357683,0.176090568,0.858701408,0.532678366,0.001036539,0.139314428,0.708587646,0.546903551,-0.101534188,0.998966515,0.804645538,0.542635918,0.100932881,0.998246193
homefco_3_6_0_110,0.678599,0.314591527,0.079537593,0.925530255,0.677910209,0.304327846,0.000407453,0.942782938,0.677695751,0.303972304,0.000308415,0.941582561,0.677395582,0.30350244,0.000286322,0.945780814,0.685818076,0.303702801,0.039961778,0.940555274,0.690882325,0.302705377,0.040002041,0.94220078,0.696499884,0.301507562,0.040026456,0.953971028,0.696934879,0.302659422,-0.251616597,0.93751967,0.723607898,0.29957673,-0.070450403,0.944280028,0.689078569,0.323464841,0.005188847,0.904722571,0.69823426,0.322663814,0.057190988,0.903880894,0.681381106,0.355854183,-0.339046091,0.996233225,0.858240306,0.361396223,-0.085182883,0.996963441,0.626583576,0.436011672,-0.164297581,0.628341854,0.903456986,0.45223999,-0.016909096,0.557979941,0.636742592,0.411940277,0.228463382,0.197206348,0.880755186,0.521031022,0.048180878,0.194791898,0.628439426,0.425429553,0.264269054,0.190716952,0.880449772,0.535206974,0.064300016,0.157657579,0.64498657,0.4159244,0.2674537,0.188203678,0.860163331,0.531762421,0.045750681,0.153979123,0.653517067,0.416299433,0.246586531,0.178199649,0.8574,0.527220488,0.042615343,0.143549949,0.69799161,0.541132867,-0.096305236,0.999043524,0.79408443,0.53738898,0.095751204,0.998172581
homefco_3_6_0_111,0.674675524,0.313902915,0.080389366,0.932438314,0.673215806,0.303484321,0.004338272,0.948269188,0.672924995,0.303059667,0.004191091,0.946952343,0.672632277,0.302511334,0.004138082,0.950943887,0.680190265,0.302932322,0.045223348,0.946181297,0.684967935,0.301999062,0.045266785,0.947487533,0.689992309,0.300437927,0.045332067,0.958236456,0.691148162,0.301895142,-0.238951117,0.94342351,0.715205669,0.29933545,-0.053361837,0.94938004,0.684967279,0.322700977,0.008307314,0.914013624,0.693913579,0.322080672,0.062164694,0.913130283,0.67780143,0.35311988,-0.322984576,0.996588469,0.842694879,0.360476464,-0.069586925,0.997224033,0.619639516,0.433246255,-0.084155515,0.647848427,0.884061992,0.448582828,0.002360217,0.587023854,0.643990099,0.389252156,0.361757815,0.197269186,0.864800394,0.514610648,0.075813755,0.196917593,0.632466376,0.400004178,0.402008176,0.190649182,0.869852364,0.529471636,0.092121921,0.159921914,0.649678946,0.390641272,0.401336014,0.18909505,0.851382256,0.527250946,0.074300602,0.15587905,0.657580078,0.392368615,0.377827883,0.180574223,0.842348039,0.523124397,0.070270859,0.144574746,0.684818387,0.537908971,-0.097531974,0.999111056,0.767446518,0.536453426,0.097047903,0.998071969
homefco_3_6_0_112,0.66437453,0.318006337,0.082489923,0.938958883,0.663315237,0.307132185,0.007805673,0.953343153,0.662869334,0.306718916,0.0077079,0.952020705,0.662108243,0.306102902,0.007690645,0.95573324,0.670473337,0.306708336,0.046118148,0.951432228,0.675213695,0.305736929,0.046136182,0.952489853,0.680418611,0.304435998,0.046191983,0.962268293,0.679457366,0.30424881,-0.234651119,0.948897779,0.706207454,0.301959872,-0.058622513,0.954176843,0.673594892,0.32589823,0.010002535,0.922495365,0.682247639,0.325532347,0.060941987,0.921656191,0.666872919,0.351498514,-0.314375728,0.99690944,0.832216203,0.359992892,-0.067589417,0.997472644,0.611732244,0.431786388,-0.076141015,0.656311095,0.867435575,0.446454167,0.076608606,0.595252872,0.603817403,0.419608176,0.381501049,0.197149545,0.834221244,0.509254038,0.313040078,0.189312607,0.593309164,0.422762513,0.428787202,0.189845741,0.824466705,0.52168721,0.35464856,0.153669327,0.608527601,0.41601786,0.433307201,0.188967347,0.808357596,0.518922925,0.336588025,0.149641171,0.618270576,0.416820198,0.398857802,0.180361032,0.808977604,0.514888823,0.311143517,0.138937294,0.677581847,0.533670604,-0.096542254,0.999177873,0.762807012,0.534779191,0.096032977,0.998156428
homefco_3_6_0_113,0.654266357,0.318440974,0.088711545,0.944078088,0.653564632,0.307492882,0.016836783,0.957574844,0.652667522,0.306783766,0.016725378,0.955828071,0.651826978,0.306110054,0.016689651,0.959654689,0.660680532,0.307598442,0.052151151,0.955681443,0.665188432,0.306846499,0.05214205,0.95612824,0.670131445,0.305886209,0.052282408,0.96539253,0.667596102,0.304408282,-0.22147204,0.953266382,0.695501447,0.303626835,-0.050694883,0.957610309,0.662827849,0.326220959,0.020534882,0.929791451,0.671438515,0.32646051,0.068073042,0.928833842,0.661830425,0.350455225,-0.312229633,0.997175336,0.816737771,0.35892269,-0.059514835,0.997652113,0.604081869,0.431229591,-0.146291167,0.671003819,0.850907803,0.444815993,0.06726297,0.604384065,0.588839114,0.443673223,0.183052793,0.200503871,0.823410928,0.505877733,0.222300321,0.186450362,0.578548193,0.449440479,0.206444651,0.189376369,0.814472258,0.518339097,0.245133266,0.15059571,0.592127323,0.442270786,0.221636608,0.188761666,0.803326309,0.514960229,0.23056744,0.146639213,0.601941347,0.440577239,0.200048566,0.179842532,0.799481869,0.511071503,0.22046116,0.136111557,0.666768432,0.53068012,-0.106012724,0.999195099,0.745852351,0.529249072,0.105485611,0.997932851
homefco_3_6_0_114,0.639587939,0.318300605,0.086604193,0.948613167,0.640984237,0.306208223,0.010639925,0.961363375,0.641435146,0.305383742,0.010550691,0.959165215,0.641768575,0.304540575,0.010516587,0.963117123,0.645859182,0.306501836,0.054577049,0.959437132,0.649878204,0.305761456,0.054563254,0.959212482,0.654044449,0.304807246,0.054615472,0.968123794,0.661800444,0.302978516,-0.245284557,0.957156122,0.680045545,0.302386671,-0.045150302,0.960537374,0.650911868,0.326476455,0.009646211,0.936336994,0.656713247,0.327387512,0.068061695,0.93530786,0.663710535,0.349912733,-0.359094232,0.997389913,0.803561509,0.357663929,-0.02657916,0.997795761,0.607548356,0.430564404,-0.265659541,0.680125594,0.827015519,0.443852425,0.076782167,0.584116578,0.587835848,0.456261188,-0.000809223,0.213005006,0.795169175,0.503912866,0.193783134,0.179001361,0.573613226,0.46202141,0.002907021,0.198653936,0.786146522,0.516957641,0.218890414,0.145913795,0.582369566,0.438252151,0.026887624,0.198497802,0.768934608,0.513343632,0.198264971,0.141988918,0.588004112,0.439041078,0.016508551,0.187113643,0.768248439,0.509807885,0.188890859,0.132319272,0.660403609,0.530039251,-0.131734148,0.999134958,0.733057261,0.527091682,0.131336391,0.997684062
homefco_3_6_0_115,0.633757234,0.317758709,0.078768954,0.952921987,0.635998249,0.305715173,0.003273265,0.964914382,0.636909783,0.304895371,0.003198595,0.962417424,0.637592673,0.304045677,0.003131814,0.966453671,0.639038444,0.305912971,0.052464183,0.962949693,0.642101526,0.305216163,0.052454751,0.961999118,0.64522016,0.304336369,0.052523196,0.970647454,0.656389177,0.3025226,-0.249458596,0.960909367,0.668998361,0.302189678,-0.036659021,0.962972581,0.644810855,0.326281697,0.001450783,0.942420602,0.648510516,0.327276438,0.065784603,0.94130671,0.659392357,0.349499315,-0.380288661,0.997611761,0.788214922,0.357197464,0.023586316,0.997883916,0.618304014,0.433124512,-0.341079324,0.688923001,0.811237395,0.44331035,0.145112231,0.545818865,0.603374243,0.492434323,-0.135602847,0.249557301,0.774725437,0.49497658,0.253112912,0.168620363,0.590658009,0.505327165,-0.150878504,0.230492115,0.772426128,0.498855591,0.280586392,0.139425695,0.597507834,0.497109681,-0.12924175,0.230430469,0.748769104,0.499242723,0.242480665,0.13578926,0.606983721,0.492548883,-0.121372163,0.213171169,0.745961487,0.496963799,0.236856222,0.12727499,0.658307791,0.529071093,-0.139319688,0.998967946,0.727617562,0.52646035,0.139016539,0.997389734
homefco_3_6_0_116,0.623315573,0.317884177,0.070075713,0.955154181,0.627157748,0.305665523,-0.001397188,0.967474937,0.628467441,0.304961681,-0.001484382,0.96386826,0.628549159,0.304218024,-0.001598039,0.968772233,0.628700793,0.305891007,0.050783679,0.965072155,0.631254613,0.305361927,0.05072882,0.962191641,0.633660436,0.304738492,0.050756041,0.971636474,0.647647977,0.303372294,-0.238295406,0.963291049,0.655822158,0.303638875,-0.002754232,0.96267724,0.634773433,0.327219605,-0.000100375,0.947082162,0.63717562,0.328116953,0.06679941,0.94530189,0.658525586,0.349778742,-0.367343426,0.997729242,0.764611244,0.356579781,0.085125014,0.997541368,0.65306288,0.437732548,-0.372790903,0.69556278,0.769171178,0.437552959,0.19133012,0.497490019,0.615045309,0.488986224,-0.24039951,0.283794135,0.694141924,0.444446951,0.217762128,0.159485981,0.60535121,0.499866545,-0.265820503,0.263309866,0.686921656,0.44231838,0.257754266,0.136762723,0.602640629,0.493230343,-0.253610402,0.263565242,0.664159834,0.435118675,0.20391883,0.133873627,0.614574552,0.489348292,-0.231696591,0.242368698,0.664507031,0.436566323,0.217150584,0.126163945,0.658234239,0.532317936,-0.15304257,0.998524666,0.704634011,0.527741253,0.152765244,0.996705413
homefco_3_6_0_117,0.620507896,0.319457352,0.008198666,0.958337605,0.624631822,0.306353241,-0.054596838,0.970315337,0.626698792,0.305532783,-0.054662477,0.966293216,0.628308296,0.304732174,-0.054785691,0.97143048,0.623150945,0.306933731,-0.006285558,0.967916906,0.624448717,0.306266487,-0.006323264,0.964271784,0.626095235,0.30581522,-0.006257548,0.97372371,0.647823751,0.303627074,-0.239791274,0.966124177,0.644077539,0.305059403,-0.00872143,0.964764237,0.634360969,0.327624857,-0.043572128,0.952011406,0.633506954,0.32890591,0.019555774,0.950165093,0.663345873,0.349550873,-0.334157974,0.997899055,0.734953225,0.356287748,0.042177152,0.9976179,0.68744117,0.429763466,-0.369426489,0.692226291,0.749329746,0.429250389,0.085282803,0.462336689,0.663856268,0.482383877,-0.357245475,0.31315285,0.711251915,0.438598454,-0.015781686,0.155199379,0.658087015,0.49075827,-0.396114469,0.293092877,0.711278439,0.438239962,-0.027328534,0.138881445,0.655637085,0.481151938,-0.383465052,0.293435484,0.694139242,0.428633392,-0.061707456,0.136529475,0.661316216,0.482912987,-0.351080596,0.267605126,0.691874266,0.429504037,-0.034989931,0.129110307,0.660846055,0.528709054,-0.114258923,0.998338163,0.699178159,0.523750663,0.113934085,0.996532261
homefco_3_6_0_118,0.620947063,0.319096088,-0.293076694,0.960681438,0.624321222,0.305997789,-0.324562848,0.972341895,0.627030015,0.305060029,-0.324675173,0.967575133,0.629599631,0.304154456,-0.324854046,0.973430932,0.620318711,0.30703786,-0.289214969,0.969519317,0.620325565,0.30669418,-0.289274961,0.964444935,0.620301902,0.306456625,-0.289270818,0.97460103,0.647485614,0.303178728,-0.340837479,0.967799008,0.631975293,0.305748731,-0.176358491,0.964535177,0.635663748,0.326678574,-0.285987616,0.956364632,0.630182803,0.328348815,-0.238696098,0.954241693,0.705556154,0.348224193,-0.301255822,0.998051584,0.655602217,0.354885936,-0.078056283,0.997691453,0.743302584,0.420934498,-0.332505912,0.694083631,0.634169877,0.420636386,-0.061228491,0.444809645,0.713608921,0.471197426,-0.414638638,0.334647536,0.649298906,0.433766693,-0.234955266,0.163715526,0.709727585,0.490077049,-0.461045772,0.311044127,0.651753187,0.435650766,-0.277388722,0.152991652,0.706034184,0.471985906,-0.468285441,0.311596185,0.641340017,0.424785942,-0.30864501,0.152042374,0.706051946,0.478790134,-0.417361021,0.285096884,0.641880989,0.424769193,-0.25548169,0.143964306,0.667404711,0.518323004,-0.033828594,0.998290658,0.647748113,0.516671598,0.033310506,0.996570706
homefco_3_6_0_119,0.606350601,0.322868705,-0.093958721,0.964243591,0.610878885,0.308578461,-0.148399398,0.974936962,0.613672197,0.30746761,-0.148485571,0.970465124,0.616420031,0.306260437,-0.148594573,0.975926399,0.6074543,0.309954107,-0.107580096,0.972261429,0.607945561,0.309755951,-0.107618675,0.967353761,0.608869672,0.309186369,-0.107606545,0.976777971,0.636479437,0.304915011,-0.276905686,0.97071743,0.623453796,0.308289349,-0.046104707,0.967392385,0.620927334,0.329058737,-0.132574618,0.96056354,0.617128372,0.331393391,-0.080067977,0.958549201,0.679351211,0.347304046,-0.297757745,0.998232543,0.681278467,0.353741795,0.070620865,0.997815669,0.724718809,0.418978602,-0.344390273,0.71832937,0.647776902,0.414262027,0.111701474,0.423755288,0.63545531,0.446189582,-0.350352079,0.386936098,0.619181871,0.419307709,-0.033811547,0.178698003,0.692457676,0.482988924,-0.389329642,0.360751361,0.636963487,0.426940024,-0.047511257,0.172515899,0.636117876,0.463389546,-0.385264218,0.361149222,0.603611231,0.409776866,-0.077422082,0.172748059,0.670852661,0.46901384,-0.346619785,0.333276212,0.604018629,0.409941852,-0.050418936,0.162906528,0.644195616,0.509976268,-0.090360709,0.998352647,0.661071241,0.510578334,0.090261705,0.996657312
